,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD
958,15590,opisProjektuEfekt,"<p><span style=""FONT-SIZE: 9pt; FONT-FAMILY: Arial"">Wyniki uzyskane podczas realizacji projektu zostaną zaprezentowane w publikacjach naukowych i materiałach konferencyjnych, będą pomocne w zastosowaniu nowatorskiego podejścia w chirurgii rekonstrukcyjnej, a projekt zostanie zakończony rozprawą doktorską: </span></p>
<p><span style=""FONT-SIZE: 9pt; FONT-FAMILY: Arial""></span><strong><span style=""FONT-SIZE: 9pt; FONT-FAMILY: Arial; mso-fareast-font-family: ’Times New Roman’; mso-ansi-language: PL; mso-fareast-language: PL; mso-bidi-language: AR-SA"">Projektowanie i wykonanie zindywidualizowanych implant&oacute;w techniką Rapid Prototyping</span></strong></p>
<p><span style=""FONT-SIZE: 9pt; FONT-FAMILY: Arial; mso-fareast-font-family: ’Times New Roman’; mso-ansi-language: PL; mso-fareast-language: PL; mso-bidi-language: AR-SA"">kt&oacute;rej&nbsp; kopromotorami są:</span></p>
<p><span style=""FONT-SIZE: 9pt; FONT-FAMILY: Arial; mso-fareast-font-family: ’Times New Roman’; mso-ansi-language: PL; mso-fareast-language: PL; mso-bidi-language: AR-SA"">1. Prof. dr hab. Bogdan Walkowiak - kierownik projektu</span></p>
<p><span style=""FONT-SIZE: 9pt; FONT-FAMILY: Arial; mso-fareast-font-family: ’Times New Roman’; mso-ansi-language: PL; mso-fareast-language: PL; mso-bidi-language: AR-SA"">2. Dr hab Marcin Karol Kozakiewicz - wykonawca projektu</span></p>",07/07/24,27,Projetowanie i wykonanie zindywidualizowanych implantów techniką Rapid Prototyping,"implant, rapid prototyping, rekonstrukcja oczodołu, tomografia komputerowa, modelowanie trójwymiarowe",183
959,15591,opisProjektuEfekt,"<p align=""justify"">&nbsp;&nbsp;&nbsp; </p>
<div>W ramach pracy badawczej przewiduje się:</div>
<div>-<span>&nbsp;&nbsp; </span>przygotowanie rozprawy doktorskiej z zakresu ww. tematyki,</div>
<div>-<span>&nbsp;&nbsp; </span>opublikowanie cyklu artykuł&oacute;w w naukowych czasopismach zagranicznych i krajowych. </div>
<div>Efektem utylitarnym projektu badawczego będzie opracowanie systemu komputerowego wspomagającego starszego mechanika okrętowego w podejmowaniu decyzji dotyczących zarządzania eksploatacją siłowni okrętowej, w szczeg&oacute;lności harmonogramowaniem zadań eksploatacyjnych. Innym, bardzo istotnym efektem tej pracy badawczej będzie promocja polskiej myśli technicznej na forum międzynarodowym. Zamierzeniem autor&oacute;w jest prezentacja wynik&oacute;w pracy na sesjach Podkomitetu ds. konstrukcji i wyposażenia statku Międzynarodowej Organizacji Morskiej.</div>",07/07/23,27,Dwukryterialna optymalizacja procesu przydziału zadań eksploatacyjnych w procesie eksploatacji,"eksploatacja, siłownia okrętowa, harmonogramowanie zadań, zarządzanie ",170
960,15592,opisProjektuEfekt,"<p style=""margin-left: 18pt; text-indent: -18pt;"" class=""MsoNormal""><span style=""font-size: 11pt; font-family: Arial;"">Uzyskane wyniki naukowe opublikowane będą w dobrych tematycznych czasopismach naukowych. Ponadto zostaną one także zaprezentowane na szeregu konferencjach krajowych i zagranicznych oraz podczas przewidywanych wizytach w jednostkach hodowlanych.<o:p></o:p></span></p>
<p style=""margin-left: 18pt; text-indent: -18pt;"" class=""MsoNormal""><span style=""font-size: 11pt; font-family: Arial;"">&nbsp;<o:p></o:p></span></p>
<p style=""margin-left: 18pt; text-indent: -18pt;"" class=""MsoNormal""><span style=""font-size: 11pt; font-family: Arial;"">&nbsp;<o:p></o:p></span></p>",07/07/27,27,Obiekty wzorcowe w doświadczeniach genetyczno-hodowlanych,"obiekt wzorcowy, zmienność glebowa, układ całkowicie losowy, układy o blokach niekompletnych, układy kolumnowo-wierszowe, doświadczenia jedno-powtórzeniowe, testowanie hipotez, analiza wariancji, program genetyczno-hodowlany, ",173
961,15593,opisProjektuEfekt,"<p align=""justify""><font size=""4"">Mam nadzieję, że po wykonaniu zadania moje tłumaczenie znajdzie wydawcę i ukaże się w formie książkowej. Wybrane wyniki badań nad analizami Hefajstiona mogą r&oacute;wnież znaleźć odbicie w artykule (lub artykułach). Szczeg&oacute;łowe poznanie koncepcji tego metryka stanowi r&oacute;wnież pierwszy etap mojej przyszłej habilitacji.</font></p>",07/07/06,27,O metrach Hefajstiona (przekład z komentarzem),"metryka grecka, Hefajstion",180
962,15609,opisProjektuEfekt,"<span style=""FONT-SIZE: 10pt; FONT-FAMILY: Arial; mso-bidi-font-size: 12.0pt; mso-fareast-font-family: 'Times New Roman'; mso-ansi-language: PL; mso-fareast-language: PL; mso-bidi-language: AR-SA""><strong>Ostatecznym efektem badań będzie monografia. Ponadto nagrane materiały wykorzystane zostaną w trakcie zajęć dydaktycznych ze studentami specjalizującymi się w komunikacji społecznej. Cząstkowe spostrzeżenia prezentowane będą na konferencjach i sympozjach i udostępniane w postaci publikowanych artykuł&oacute;w.</strong></span>",07/07/16,27,Strategie aktów wyrażania emocji,"teoria języka, komunikacja językowa, pragmalingwistyka, socjolinbgwistyka, gramatyka interakcyjna, strategie komunikacyjne, akty mowy",95
963,15610,opisProjektuEfekt,"Efektem realizacji projektu będzie obszerny, kilkusetstronicowy raport zawierający pełne wyniki przeprowadzonych badań na antykiem w kulturze polskiej XX wieku. Raport zostanie opracowany w formie nadającej się do publikacji książkowej. Wykonawcy projektu przewidują r&oacute;wnież cząstkowe publikacje naukowe w czasopismach i wydawnictwach seryjnych w kraju i za granicą oparte na uzyskanych wynikach badań. Pewne części raportu zostaną także przedstawione w postaci referat&oacute;w na konferencjach naukowych.",07/07/13,27,Antyk w kulturze polskiej XX wieku,"starożytna Grecja, starożytny Rzym, literatura antyczna, sztuka antyczna, kultura starożytnej Grecji i Rzymu",183
964,15624,opisProjektuEfekt,"<div align=""justify"">&nbsp; Wyniki wykorzystania algorytmu do automatycznej detekcji chmur w analizie danych lokalnych Morza Bałtyckiego będą publikowane w czasopismach, prezentowane na konferencjach i seminariach naukowych w kraju i za granicą. Sądzimy, że pozytywne rezultaty doprowadzą do stworzenia operacyjnego systemu i w efekcie osiągnięcia realistycznego modelu zachmurzenia. Zakładamy, że w wyniku realizacji projektu powstanie podstawowe narzędzie pracy w badaniach hydrofizycznych, biologicznych i chemicznych morza, charakteryzujących aktualny stan środowiska. Dlatego opracowane przez nas modele i metody badawcze chcemy udostępnić on line na stronie internetowej IO UG, prowadzonej w ramach działalności statutowej zespołu. Ma ona pełnić rolę źr&oacute;dła informacji dodatkowo cennej, bo pochodzącej znad obszar&oacute;w słabo monitorowanych. Ze względu na złożoną strukturę używanych w projekcie metod, kt&oacute;rych działanie w dużej części zależy od parametr&oacute;w dobieranych empirycznie, opracowany kod wraz ze skryptami powinien zostać udostępniony publicznie z prawem do ich dalszej modyfikacji. Dzięki temu będzie istniała możliwość przetestowania i konfrontacji modelu oraz jego dalszego rozwoju, co ułatwi nam wsp&oacute;łpracę, a dodatkowo wpłynie na wzrostu popularności technik satelitarnych. Jednym z pozytywnych efekt&oacute;w projektu będzie na pewno aktywizacja badań satelitarnych prowadzonych w Polsce. Ostatecznie wyniki badań uzyskane w ramach projektu zostaną wykorzystane w pracy habilitacyjnej dr Marcina Paszkuty.</div>",07/07/27,27,"Precyzyjna, automatyczna detekcja zasięgu i niektórych właściwości zachmurzenia nad obszarem Morza Bałtyckiego","teledetekcja satelitarna, chmury, Bałtyk, METEOSAT-SEVIRI, AVHRR-NOAA ",173
965,15631,opisProjektuEfekt,"<p align=""justify"">Wymierne i udokumentowane efekty zrealizowanego projektu - przeprowadzone badania teoretyczne i empiryczne, krytyczne własne oceny i przemyślenia &ndash; zostaną opracowane w <strong>formie rozprawy habilitacyjnej dr Adam Stecyka</strong> &ndash; kierownika projektu. </p>
<div align=""justify""></div>
<div align=""justify"">Ze względu na przewidywane korzyści wynikające z rezultat&oacute;w przeprowadzonych badań, wydaje się konieczne ich upowszechnienie poprzez<strong> publikacje w specjalistycznych wydawnictwach</strong> z zakresu elearning&rsquo;u, edukacji i łączności oraz poprzez wstąpienia i prezentacje na konferencjach i seminariach naukowych i branżowych.</div>
<p align=""justify"">W związku z wykorzystaniem systemu LAMS i kontaktami naukowymi autora projektu ze środowiskiem akademickim Uniwersytetu Macquarie w Sydney oraz społecznością użytkownik&oacute;w systemu LAMS na całym świecie, istnieje możliwość <strong>zaprezentowania opracowanych wynik&oacute;w w periodykach międzynarodowych.</strong></p>
<p align=""justify"">Opracowany <strong>model transformacji tradycyjnych organizacji edukacyjnych do organizacji wykorzystujących nowoczesne technologie teleinformatyczne</strong> <strong>wraz z narzędziami oceny ekonomicznej</strong> transformacji, stanowić będzie nową metodę zmian organizacyjnych, technologicznych i ekonomicznych w instytucjach edukacyjnych.</p>",07/07/28,27,Modele realizacji elearning’u w strategii rozwoju organizacji i przedsiębiorstw edukacyjnych,"elearning, blended learning, zdalne nauczanie, systemy elearning'owe, LAMS, organizacje edukacyjne, proces dydaktyczny",173
966,15637,opisProjektuEfekt,"<p align=""justify"">W roku 2008 badania zostaną zakończone , a otrzymane wyniki będą wykorzystane w ukończeniu pracy na stopień doktora . Zakończenie przewodu doktorskiego jest przewidziane w końcu 2008 roku. </p>
<p align=""left"">A) publikacja na łamach &bdquo;Journal of Orthopaedic Science&rdquo; <br />B) publikacja na łamach periodyku &quot;Ortopedia Traumatologia Rehabilitacja&quot; <br />C) liczne wystąpienia konferencyjne na kolejnych Zjezdach Polskiego Towarzystwa Ortopedycznego i Traumatologicznego <br /></p>",07/06/22,27,Opracowanie panelu przeciwciał monoklonalnych do diagnostyki nowotworowych ognisk przerzutowych do kręgosłupa na podstawie materiału dotyczącego częstości i rodzaju nowotworów oraz kompleksowego sposobu leczenia chorych,"nowotwory przerzutowe, kręgosłup, diagnostyka, analiza immunohistochemiczna, czynniki prognostyczne",173
967,15639,opisProjektuEfekt,"<p align=""justify"">&nbsp; Uzyskane wyniki badawcze upowszechnione zostaną w postaci artykuł&oacute;w w czasopisamach naukowych oraz refaret&oacute;w na krajowych i zagranicznych konferencjach. </p>",07/07/19,27,Badanie odporności korozyjnej stopów TiAl modyfikowanych powierzchniowo halogenkami w środowisku gazów zawierających SO2,"stopy TiAl, korozja wysokotemperaturowa, implantacja jonowa, efekt halogenkowy, SO2",173
968,15641,opisProjektuEfekt,"<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt 35.4pt; TEXT-ALIGN: justify""><font face=""Times New Roman"" size=""3"">Jak wspomniałem zamknięciem i podsumowaniem badań będzie monografia.</font></p>",07/07/05,27,Polacy w życiu politycznym monarchii habsburskiej 1848-1918.,"Habsburgowie, konserwatyści, Rada Państwa, Sejm Krajowy",173
969,15644,opisProjektuEfekt,"<p align=""justify"">&nbsp; Wyniki badań prowadzonych w ramach programu zostaną ujęte w pracy habilitacyjnej. Ponadto przewiduje się przygotowanie kilku oddzielnych publikacji, w tym opisujących nowe metody badawcze, w międzynarodowych czasopismach naukowych. Planowane są wystąpienia na 4 międzynarodowych konferencjach.</p>
<p align=""justify""></p>
<p align=""justify""></p>",07/07/27,27,"Ewolucja struktury jąder atomowych z pobliża liczb magicznych, od stanów jednocząstkowych po wzbudzenia kolektywne przy wysokich wartościach spinu i izospinu; Badania z zastosowaniem hybrydowych układów detekcji","modele jądrowe, deformacja jądrowa, wysokie spiny, wiązki radioaktywne, jądra niestabilne, spektroskopia gamma, wielolicznikowe układy detekcyjne  ",173
970,15651,opisProjektuEfekt,Wnisokodawca potwierdził udział w 3 konferencjach naukowych organizowanych przez Instytut Historii Akademii Świętokrzyskiej: <br /><br />1. Folwark-wieś-latyfundium. Gospodarka w Rzeczypospolitej szlacheckiej w XVI-XVIII wieku. Grudzień 2007. <br /><br />2. Aktywność polityczna szlachty i ziemiaństwa między Wisłą a Pilicą w XVI-XX wieku. Maj 2008 <br /><br />3. Rozw&oacute;j gospodarczy miast w Rzeczypospolitej XVI-XVIII wieku. Październik 2008. <br /><br />4. Publikacje artykuł&oacute;w naukowych. <br /><br />5. Rozprawa doktorska. <br />,07/07/03,27,Starostwo niegrodowe szydłowskie w XVI-XVIII stuleciu,"starostwo niegrodowe szydłowskie, starostowie szydłowscy, dobra królewskie, gospodarstwo chłopskie, gospodarstwo folwarczne, obciążenia feudalne, polityka społeczno-gospodarcza starostów, zarząd dóbr królewskich",173
971,15657,opisProjektuEfekt,"<p align=""justify"">&nbsp;&nbsp;&nbsp;&nbsp; Wymiernym, udokumentowanym efektem prowadzonych badań będzie wygłoszenie i opublikowanie wynik&oacute;w analiz na konferencjach naukowych poświęconym problematyce badań silnik&oacute;w samochodowych. Publikacje obejmować będą r&oacute;wnież punktowane czasopisma&nbsp;o profilu tupowo naukowym (Silniki Spalinowe, Archiwum Motoryzacji, Zagadnienia Eksploatacji Maszyn czy też SAE Technical Papers)&nbsp;o zasięgu og&oacute;lnopolskim&nbsp;oraz zagraniczne. Uzyskane rezultaty pozwolą&nbsp; zweryfikować oraz rozszerzyć wyniki dotychczasowych prac oraz zwiększyć dorobek naukowy autor&oacute;w. </p>",07/07/26,27,Poprawa właściwości użytkowych silników spalinowych z doładowaniem zakresowym przeznaczonych do napędu samochodów ciężarowych dużej ładowaności przy zastosowaniu elektronicznych systemów sterowania,"turbodoładowanie, doładowanie zakresowe, elastyczność, numeryczne sterowanie, regulacja turbodoładowania, modelowanie turbodoładowania",170
972,15658,opisProjektuEfekt,"<p class=""MsoNormal"" style=""text-align: justify; text-indent: 35.45pt; line-height: 150%; font-family: Times New Roman;""><font size=""3"">Wyniki przeprowadzonych badań zostaną zaprezentowane w formie komunikat&oacute;w na konferencjach naukowych w kraju i zagranicą&nbsp; oraz publikacji w czasopismach naukowych.</font></p>
<p class=""MsoNormal"" style=""text-align: justify; text-indent: 35.45pt; line-height: 150%; font-family: Times New Roman;""><font size=""3"">Opracowane metodyki do jednoczesnej amplifikacji marker&oacute;w mikrosatelitarnych DNA - reakcje PCR-multiplex, będą mogły być wykorzystywane do rutynowych analiz w ramach badań bior&oacute;żnorodności stad zachowawczych owiec.</font> </p>",07/07/23,27,Analiza zmienności genetycznej owiec ras objętych programem ochrony zasobów genetycznych na podstawie markerów genetycznych klasy I i II,"owce, sekwencje mikrosatelitarne DNA, antygeny erytrocytarne, białka ",173
973,15659,opisProjektuEfekt,"<font size=""2"" style=""font-family: arial;"">Wyniki zostaną upowszechnione poprzez publikacje w renomowanych czasopismach naukowych oraz w formie referat&oacute;w wygłoszonych na konferencjach naukowych w kraju i za granicą. Wyniki będą podstawą rozprawy habilitacyjnej autora oraz&nbsp; przyczynią się do powstania narzędzi i metod analizy&nbsp; obiekt&oacute;w gospodarczych w warunkach ewolucyjnych zmian strukturalnych.</font>",07/06/29,27,"Statystyczno-ekonometryczne modele rozwoju polskiego sektora hutnictwa żelaza i stali, a postęp techniczny, przemiana strukturalna i przepływ kapitału","Postęp techniczny, Przemiana strukturalna, Produkcja, Praca, Kapitał, Sektor Hutnictwa, Funkcja produkcji, Badania panelowe, Szeregi czasowe, Dynamika nieliniowa",173
974,15669,opisProjektuEfekt,"<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; TEXT-ALIGN: justify""><span style=""FONT-SIZE: 9pt; FONT-FAMILY: Verdana; mso-bidi-font-family: Arial"">Wymiernym efektem zbadania przedstawionego problemu będzie obrona pracy doktorskiej na II Wydziale Lekarskim z Oddziałem Anglojęzycznym Akademii Medycznej w Lublinie oraz publikacje po doktoracie w indeksowanych czasopismach farmakologicznych, posiadających wysoki wsp&oacute;łczynnik wpływu (<em>Impact Factor</em>). Jako uzupełnienie do publikacji, planuje się sukcesywne przedstawianie otrzymywanych wynik&oacute;w na kongresach krajowych (Konferencje nt. padaczki organizowane corocznie przez Oddział Lubelski Polskiej Ligi Przeciwpadaczkowej, Kongresy Polskiego Towarzystwa Badań Układu Nerwowego oraz Kongresy i Konferencje Oddziału Lubelskiego Polskiego Towarzystwa Farmakologicznego).</span><span style=""FONT-SIZE: 9pt; FONT-FAMILY: Verdana""><o:p></o:p></span></p>",07/07/25,27,Ocena wpływu amiloridu na przeciwdrgawkowe działanie klasycznych i nowych leków przeciwpadaczkowych w teście maksymalnego wstrząsu elektrycznego u myszy,"amilorid, leki przeciwpadaczkowe, maksymalny wstrząs elektryczny, interakcje farmakokinetyczne, interakcje farmakodynamiczne, działania niepożądane leków, badania przedkliniczne",173
975,15674,opisProjektuEfekt,"<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 36pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify""><font size=""3""><font face=""Times New Roman"">Wyniki badań proponowanego projektu zostaną udokumentowane w postaci publikacji w renomowanych, światowych czasopismach z zakresu biologii rozrodu zwierząt (<em style=""mso-bidi-font-style: normal"">Endocrinology</em>, <em style=""mso-bidi-font-style: normal"">Biology of Reproduction</em>, <em style=""mso-bidi-font-style: normal"">Reproduction</em>, <em style=""mso-bidi-font-style: normal"">Reproduction in Domestic Animals</em> i innych), jak r&oacute;wnież w formie doniesień i referat&oacute;w na konferencjach naukowych o zasięgu krajowym (<em style=""mso-bidi-font-style: normal"">TBR, PTNW</em>) i międzynarodowym (<em style=""mso-bidi-font-style: normal"">ESDAR, SSR</em>). Część badań będzie podstawą kilku prac magisterskich, a wybrane, opublikowane oryginalne prace eksperymentalne będą podstawą rozprawy habilitacyjnej kierownika projektu. <span style=""FONT-FAMILY: Arial""><o:p></o:p></span></font></font></p>",07/07/20,27,"Opracowanie modelu in vitro do badań nad immuno-endokrynnymi regulacjami funkcji macicy u kota domowego (Felis catus, L.1758)","macica, progesteron, prostaglandyny, kot",183
976,15675,opisProjektuEfekt,"Udokumentowanym efektem podjętego problemu będzie dokumentacja konstrukcyjna&nbsp;oraz zbi&oacute;r wymagań konstrukcyjnych i balistycznych do wykonania prototypu&nbsp;40 mm naboju granatnikowego z siatkowym pociskiem obezwładniającym, a także publikacje naukowe w prasie fachowej, referaty na krajowe i międzynarodowe konferencje naukowe. Materiały i doświadczenia zgromadzone w czasie opracowania i badań konstrukcji zostaną wykorzystane w rozprawie doktorskiej, kt&oacute;rej autorem będzie wykonawca projektu badawczego &ndash; mgr inż. Paweł Mazur. Gotowy projekt odpowiedniego naboju i jego element&oacute;w zostanie opatrzony stosownymi zastrzeżeniami patentowymi.",07/07/26,27,Badania konstrukcyjno-balistyczne naboju granatnikowego z siatkowym pociskiem wirującym,"uzbrojenie, amunicja granatnikowa, amunicja bezurazowa, balistyka zewnętrzna, wewnętrzna i końcowa",200
977,15679,opisProjektuEfekt,rozprawa doktorska,07/07/16,27,Mieszczaństwo poznańskie w świetle Libri Testamentorum,"mieszczaństwo poznańskie, Poznań, testamenty, Libri Testamentorum",183
978,15681,opisProjektuEfekt,"<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 36pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify""><font face=""Times New Roman"" size=""3"">Przeprowadzenie badań nad ekologicznymi czynnikami i barierami rozwoju społeczno-gospodarczego teren&oacute;w nadmorskich w Polsce pozwoli zgromadzić wiedzę teoretyczną o warunkach rozwoju tych obszar&oacute;w, pomoże w opracowaniu nowych koncepcji i strategii rozwijania tych element&oacute;w gospodarek gmin, kt&oacute;re są dla nich najważniejsze, wskaże miejsca potencjalnych zagrożeń ekologicznych, tak, aby rozw&oacute;j ekonomiczny był realizowany z wymaganiami ochrony środowiska przyrodniczego. Zgromadzone dane zostaną wykorzystane w pracy naukowej (przewiduje się powstanie pracy doktorskiej). Poza rozwojem naukowym wyniki badań mogą znaleźć bardzo szerokie zastosowanie w dalszym rozwoju działalności zmierzającej do ochrony środowiska przyrodniczego na terenach nadmorskich w Polsce.</font></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 36pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify""><font face=""Times New Roman"" size=""3""></font></p>
<p class=""MsoNormal"" style=""MARGIN: 0cm 0cm 0pt; TEXT-INDENT: 9pt; LINE-HEIGHT: 150%; TEXT-ALIGN: justify"" align=""justify""><font face=""Times New Roman"" size=""3"">Uzyskane wyniki badań w realizacji projektu będą na bieżąco upowszechniane poprzez:</font></p>
<ol>
    <li>
    <div align=""justify""><span style=""FONT-WEIGHT: normal; FONT-FAMILY: &quot;Times New Roman&quot;; mso-bidi-font-weight: bold; mso-bidi-font-family: Arial""><font size=""3"">Publikacje wynik&oacute;w badań w czasopismach naukowych krajowych i zagranicznych oraz wygłaszanie referat&oacute;w na krajowych i międzynarodowych konferencjach naukowych.</font></span></div>
    </li>
    <li>
    <div align=""justify""><span style=""FONT-WEIGHT: normal; FONT-FAMILY: &quot;Times New Roman&quot;; mso-bidi-font-weight: bold; mso-bidi-font-family: Arial""></span><font face=""Times New Roman""><font size=""3"">Prezentację wynik&oacute;w badań na r&oacute;żnego rodzaju szkoleniach i spotkaniach z przedstawicielami instytucji lokalnych oraz ludźmi odpowiedzialnymi za rozw&oacute;j obszar&oacute;w wiejskich.</font></font></div>
    </li>
    <li>
    <div align=""justify""><font face=""Times New Roman""><font size=""3"">Wykorzystywanie wynik&oacute;w badań w pracy dydaktycznej i upowszechnieniowej na Wydziale.</font></font></div>
    </li>
    <li>
    <div align=""justify""><font face=""Times New Roman""><font size=""3"">Przygotowanie i opublikowanie opracowania książkowego z grantu (po zakończeniu i rozliczeniu projektu).</font></font></div>
    </li>
    <li>
    <div align=""justify""><font face=""Times New Roman""><font size=""3"">Udostępnianie wynik&oacute;w badań instytucjom i osobom odpowiedzialnym za wdrażanie strategii lokalnego rozwoju w gminach nadmorskich.</font></font></div>
    </li>
    <li>
    <div align=""justify""><font face=""Times New Roman""><font size=""3""><span style=""COLOR: black"">Udostępnienie wynik&oacute;w badań przedsiębiorcom, usługodawcom, </span>właścicielom gospodarstw rolnych i pozostałym zainteresowanym mieszkańcom obszar&oacute;w nadmorskich.</font></font></div>
    </li>
</ol>",07/07/20,27,Ekologiczne czynniki i bariery rozwoju społeczno-gospodarczego terenów nadmorskich w Polsce,"ekologia, środowisko przyrodnicze, rozwój społeczno- gospodarczy, czynniki wzrostu, bariery ekologiczne",173
979,15689,opisProjektuEfekt,"Efektem projektu będzie publikacja książkowa, zawierająca edycję krytyczną tekstu oraz jego studium (bogaty wstęp, noty krytyczne i glossarium).",07/06/15,27,"Piętnastowieczna francuska legenda o św. Dominiku de Guzman jako przykład średniowiecznej literatury encyklopedycznej w języku wernakularnym (edycja krytyczna rękopisu Paris, BnF fr. 24949; komentarz, glossarium, studium  historyczno-literackie oraz językowe)",dominikanie; św. Dominik; hagiografia; średniowiecze; literatura francuska; literatura encyklopedyczna,183
980,15691,opisProjektuEfekt,"<font size=""3"">Wyniki badań uzyskane w proponowanym schemacie doświadczeń umożliwią poznanie wzajemnych relacji sodu i chloru w mieszankach paszowych z podwyższonym udziałem potasu. Będą stanowić materiał do publikacji w uznanych czasopismach naukowych o zasięgu światowym oraz do referowania na konferencjach międzynarodowych, gł&oacute;wnie&nbsp; World&rsquo;s Poultry Science Association. Będą także przedmiotem referat&oacute;w na krajowych konferencjach naukowych. <br />Autorzy przyjmują, że wyniki publikowane w literaturze światowej (w j. angielskim) nie są dostępne dla odbiorcy krajowego. Zasadą jest więc&nbsp;ich upowszechnianie na bieżąco poprzez publikowanie wynik&oacute;w badań&nbsp;w krajowych czasopismach popularno-naukowych&nbsp;(Polskie Drobiarstwo, Hodowca Drobiu, Pasze Przemysłowe), w czasopismach fachowych: &nbsp;Wiadomości Rolnicze i in.), a także &nbsp;w formie artykuł&oacute;w przeglądowych w&nbsp; kwartalniku: &nbsp;Wiadomości Zootechniczne. Wyniki prezentowane będą na krajowych seminariach dla producent&oacute;w pasz i drobiu. <br />Uzyskane wyniki będą także wykorzystane przy przygotowaniu kolejnych Norm żywienia drobiu.</font>",07/07/27,27,Zbilansowanie sodu i chloru u kurcząt żywionych mieszankami paszowymi o różnej zawartości potasu,"Bilans elektrolitów, potas, sód, chlor, kurczeta brojlery,wilgotność odchodów",183
981,15698,opisProjektuEfekt,"<p style=""text-align: left; font-family: Times New Roman;""><font size=""3"">Wyniki będą upowszechniane w formie publikacji naukowych, referat&oacute;w i poster&oacute;w na konferencjach w kraju i za granicą oraz zostaną rozpowszechnione w hodowli roślin w celu uproszczenia i doskonalenia metodyki cyklu hodowlanego, w kt&oacute;rym wykorzystuje się efekt heterozji.</font></p>",07/07/13,27,Metodyczna optymalizacja cyklu hodowlanego przy wykorzystaniu efektu heterozji jako funkcji podobieństwa i pokrewieństwa form rodzicielskich,"heterozja, podobieństwo genetyczne, pokrewieństwo",173
982,15699,opisProjektuEfekt,"&nbsp;
<div align=""justify"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Przewiduje się, że uzyskane w ramach proponowanego projektu wyniki przyczynią się do opracowania efektywnych, bezpiecznych dla środowiska i jakości plonu oraz korzystnych dla wczesności i wielkości plonu metod produkcji rozsady sałaty rzymskiej i selera naciowego w sztucznym świetle. Wyniki otrzymane w efekcie realizacji planowanych eksperyment&oacute;w będą publikowane oraz prezentowane w ramach zagranicznych i krajowych konferencji naukowych.&nbsp;</div>",07/07/09,27,Barwa światła jako czynnik kontrolujący wzrost rozsady warzyw liściowych,"sałata rzymska (Lactuca sativa var. longifolia Lam.), seler naciowy (Apium graveolens var. dulce [Mill.] Pers.), fotomorfogeneza, barwa światła, natężenie oświetlenia, rozsada, uprawa polowa, uprawa pod osłonami",173
983,15703,opisProjektuEfekt,"Wyniki badań powinny dać odpowiedź na pytanie, czy i w jakim stopniu kondycja i jej zmiany obserwowane u jałowic i kr&oacute;w wpływają na produkcyjność zwierząt oraz poziom cech funkcjonalnych, ważnych z punktu widzenia hodowlanego i ekonomicznego. Planowane badania mają charakter badań stosowanych, a ich wyniki będą mogły być wskazaniem dla hodowli i praktyki. Wysoka liczba zwierząt uwzględniona w badaniach pozwoli na statystyczną ocenę wpływu czynnik&oacute;w dziedzicznych i środowiskowych na poziom analizowanych cech. <br />Wyniki przeprowadzonych badań zostaną opracowane w formie referat&oacute;w i przedstawione na zjazdach i konferencjach naukowych związanych tematycznie z hodowlą bydła, w oryginalnych pracach tw&oacute;rczych oraz opracowaniach popularno-naukowych. Zakłada się rozpowszechnienie poprzez Ośrodki Doradztwa Rolniczego, Izby Rolnicze, Lecznice Weterynaryjne, służby surowcowe Sp&oacute;łdzielni Mleczarskich oraz pracownik&oacute;w Regionalnego Centrum Hodowli Zwierząt i Polskiej Federacji Hodowc&oacute;w Bydła Mlecznego i Producent&oacute;w Mleka. Autorzy projektu z instytucjami tymi ściśle wsp&oacute;łpracują. <br />",07/07/26,27,Kondycja krów w przebiegu laktacji i w zasuszeniu oraz jej związek z produkcyjnością i wybranymi cechami funkcjonalnymi,"kondycja krów, skład i wydajność mleka, wytrwałość laktacji, długowieczność, płodność",173
